Time,Lane 1 Flow (Veh/5 Minutes)
05/29/2018 07:55:00,277
05/29/2018 08:00:00,260
05/29/2018 08:05:00,269
05/29/2018 08:10:00,297
05/29/2018 08:15:00,298
05/29/2018 08:20:00,302
05/29/2018 08:25:00,262
05/29/2018 08:30:00,256
05/29/2018 08:35:00,286
05/29/2018 08:40:00,309
05/29/2018 08:45:00,309
05/29/2018 08:50:00,300
05/29/2018 08:55:00,310
05/29/2018 09:00:00,284
05/29/2018 09:05:00,248
05/29/2018 09:10:00,283
05/29/2018 09:15:00,256
05/29/2018 09:20:00,256
05/29/2018 09:25:00,283
05/29/2018 09:30:00,302
05/29/2018 09:35:00,291
05/29/2018 09:40:00,320
05/29/2018 09:45:00,310
05/29/2018 09:50:00,272
05/29/2018 09:55:00,315
05/29/2018 10:00:00,280
05/29/2018 10:05:00,275
05/29/2018 10:10:00,276
05/29/2018 10:15:00,325
05/29/2018 10:20:00,333
05/29/2018 10:25:00,307
05/29/2018 10:30:00,296
05/29/2018 10:35:00,331
05/29/2018 10:40:00,318
05/29/2018 10:45:00,338
05/29/2018 10:50:00,314
05/29/2018 10:55:00,336
05/29/2018 11:00:00,337
05/29/2018 11:05:00,322
05/29/2018 11:10:00,364
05/29/2018 11:15:00,344
05/29/2018 11:20:00,359
05/29/2018 11:25:00,321
05/29/2018 11:30:00,356
05/29/2018 11:35:00,336
05/29/2018 11:40:00,402
05/29/2018 11:45:00,377
05/29/2018 11:50:00,389
05/29/2018 11:55:00,317
05/29/2018 12:00:00,371
05/29/2018 12:05:00,379
05/29/2018 12:10:00,391
05/29/2018 12:15:00,385
05/29/2018 12:20:00,440
05/29/2018 12:25:00,389
05/29/2018 12:30:00,400
05/29/2018 12:35:00,393
05/29/2018 12:40:00,408
05/29/2018 12:45:00,372
05/29/2018 12:50:00,411
05/29/2018 12:55:00,428
05/29/2018 13:00:00,393
05/29/2018 13:05:00,403
05/29/2018 13:10:00,430
05/29/2018 13:15:00,442
05/29/2018 13:20:00,454
05/29/2018 13:25:00,419
05/29/2018 13:30:00,411
05/29/2018 13:35:00,419
05/29/2018 13:40:00,463
05/29/2018 13:45:00,461
05/29/2018 13:50:00,441
05/29/2018 13:55:00,452
05/29/2018 14:00:00,453
05/29/2018 14:05:00,470
05/29/2018 14:10:00,586
05/29/2018 14:15:00,540
05/29/2018 14:20:00,524
05/29/2018 14:25:00,519
05/29/2018 14:30:00,541
05/29/2018 14:35:00,569
05/29/2018 14:40:00,590
05/29/2018 14:45:00,596
05/29/2018 14:50:00,598
05/29/2018 14:55:00,530
05/29/2018 15:00:00,550
05/29/2018 15:05:00,570
05/29/2018 15:10:00,589
05/29/2018 15:15:00,597
05/29/2018 15:20:00,644
05/29/2018 15:25:00,594
05/29/2018 15:30:00,589
05/29/2018 15:35:00,570
05/29/2018 15:40:00,586
05/29/2018 15:45:00,606
05/29/2018 15:50:00,603
05/29/2018 15:55:00,614
05/29/2018 16:00:00,593
05/29/2018 16:05:00,586
05/29/2018 16:10:00,591
05/29/2018 16:15:00,602
05/29/2018 16:20:00,572
05/29/2018 16:25:00,635
05/29/2018 16:30:00,561
05/29/2018 16:35:00,588
05/29/2018 16:40:00,600
05/29/2018 16:45:00,584
05/29/2018 16:50:00,584
05/29/2018 16:55:00,583
05/29/2018 17:00:00,563
05/29/2018 17:05:00,582
05/29/2018 17:10:00,543
05/29/2018 17:15:00,560
05/29/2018 17:20:00,614
05/29/2018 17:25:00,650
05/29/2018 17:30:00,568
05/29/2018 17:35:00,575
05/29/2018 17:40:00,584
05/29/2018 17:45:00,593
05/29/2018 17:50:00,528
05/29/2018 17:55:00,510
05/29/2018 18:00:00,570
05/29/2018 18:05:00,499
05/29/2018 18:10:00,553
05/29/2018 18:15:00,517
05/29/2018 18:20:00,522
05/29/2018 18:25:00,446
05/29/2018 18:30:00,463
05/29/2018 18:35:00,430
05/29/2018 18:40:00,422
05/29/2018 18:45:00,426
05/29/2018 18:50:00,408
05/29/2018 18:55:00,333
05/29/2018 19:00:00,392
05/29/2018 19:05:00,351
05/29/2018 19:10:00,394
05/29/2018 19:15:00,367
05/29/2018 19:20:00,351
05/29/2018 19:25:00,313
05/29/2018 19:30:00,353
05/29/2018 19:35:00,331
05/29/2018 19:40:00,334
05/29/2018 19:45:00,330
05/29/2018 19:50:00,297
05/29/2018 19:55:00,302
05/29/2018 20:00:00,294
05/29/2018 20:05:00,283
05/29/2018 20:10:00,309
05/29/2018 20:15:00,311
05/29/2018 20:20:00,287
05/29/2018 20:25:00,297
05/29/2018 20:30:00,292
05/29/2018 20:35:00,311
05/29/2018 20:40:00,294
05/29/2018 20:45:00,330
05/29/2018 20:50:00,294
05/29/2018 20:55:00,270
05/29/2018 21:00:00,274
05/29/2018 21:05:00,267
05/29/2018 21:10:00,291
05/29/2018 21:15:00,270
05/29/2018 21:20:00,292
05/29/2018 21:25:00,273
05/29/2018 21:30:00,251
05/29/2018 21:35:00,236
05/29/2018 21:40:00,236
05/29/2018 21:45:00,232
05/29/2018 21:50:00,221
05/29/2018 21:55:00,226
05/29/2018 22:00:00,208
05/29/2018 22:05:00,193
05/29/2018 22:10:00,220
05/29/2018 22:15:00,217
05/29/2018 22:20:00,230
05/29/2018 22:25:00,167
05/29/2018 22:30:00,167
05/29/2018 22:35:00,172
05/29/2018 22:40:00,170
05/29/2018 22:45:00,177
05/29/2018 22:50:00,144
05/29/2018 22:55:00,136
05/29/2018 23:00:00,122
05/29/2018 23:05:00,164
05/29/2018 23:10:00,166
05/29/2018 23:15:00,118
05/29/2018 23:20:00,117
05/29/2018 23:25:00,99
05/29/2018 23:30:00,114
05/29/2018 23:35:00,90
05/29/2018 23:40:00,115
05/29/2018 23:45:00,99
05/29/2018 23:50:00,96
05/29/2018 23:55:00,93
05/30/2018 00:00:00,94
05/30/2018 00:05:00,117
05/30/2018 00:10:00,83
05/30/2018 00:15:00,82
05/30/2018 00:20:00,72
05/30/2018 00:25:00,49
05/30/2018 00:30:00,77
05/30/2018 00:35:00,80
05/30/2018 00:40:00,50
05/30/2018 00:45:00,49
05/30/2018 00:50:00,60
05/30/2018 00:55:00,46
05/30/2018 01:00:00,35
05/30/2018 01:05:00,36
05/30/2018 01:10:00,43
05/30/2018 01:15:00,41
05/30/2018 01:20:00,40
05/30/2018 01:25:00,17
05/30/2018 01:30:00,32
05/30/2018 01:35:00,36
05/30/2018 01:40:00,26
05/30/2018 01:45:00,35
05/30/2018 01:50:00,34
05/30/2018 01:55:00,33
05/30/2018 02:00:00,43
05/30/2018 02:05:00,49
05/30/2018 02:10:00,23
05/30/2018 02:15:00,23
05/30/2018 02:20:00,29
05/30/2018 02:25:00,20
05/30/2018 02:30:00,18
05/30/2018 02:35:00,22
05/30/2018 02:40:00,17
05/30/2018 02:45:00,25
05/30/2018 02:50:00,17
05/30/2018 02:55:00,23
05/30/2018 03:00:00,17
05/30/2018 03:05:00,19
05/30/2018 03:10:00,15
05/30/2018 03:15:00,14
05/30/2018 03:20:00,14
05/30/2018 03:25:00,17
05/30/2018 03:30:00,16
05/30/2018 03:35:00,13
05/30/2018 03:40:00,17
05/30/2018 03:45:00,19
05/30/2018 03:50:00,16
05/30/2018 03:55:00,21
05/30/2018 04:00:00,6
05/30/2018 04:05:00,24
05/30/2018 04:10:00,21
05/30/2018 04:15:00,16
05/30/2018 04:20:00,21
05/30/2018 04:25:00,17
05/30/2018 04:30:00,26
05/30/2018 04:35:00,23
05/30/2018 04:40:00,26
05/30/2018 04:45:00,32
05/30/2018 04:50:00,27
05/30/2018 04:55:00,35
05/30/2018 05:00:00,29
05/30/2018 05:05:00,41
05/30/2018 05:10:00,47
05/30/2018 05:15:00,44
05/30/2018 05:20:00,44
05/30/2018 05:25:00,60
05/30/2018 05:30:00,53
05/30/2018 05:35:00,57
05/30/2018 05:40:00,76
05/30/2018 05:45:00,75
05/30/2018 05:50:00,88
05/30/2018 05:55:00,82
05/30/2018 06:00:00,100
05/30/2018 06:05:00,100
05/30/2018 06:10:00,111
05/30/2018 06:15:00,112
05/30/2018 06:20:00,101
05/30/2018 06:25:00,116
05/30/2018 06:30:00,134
05/30/2018 06:35:00,147
05/30/2018 06:40:00,197
05/30/2018 06:45:00,213
05/30/2018 06:50:00,211
05/30/2018 06:55:00,174
05/30/2018 07:00:00,190
05/30/2018 07:05:00,212
05/30/2018 07:10:00,261
05/30/2018 07:15:00,215
05/30/2018 07:20:00,232
05/30/2018 07:25:00,285
05/30/2018 07:30:00,272
05/30/2018 07:35:00,283
05/30/2018 07:40:00,320
05/30/2018 07:45:00,332
05/30/2018 07:50:00,295
05/30/2018 07:55:00,251
05/30/2018 08:00:00,261
05/30/2018 08:05:00,291
05/30/2018 08:10:00,284
05/30/2018 08:15:00,300
05/30/2018 08:20:00,278
05/30/2018 08:25:00,283
05/30/2018 08:30:00,274
05/30/2018 08:35:00,274
05/30/2018 08:40:00,288
05/30/2018 08:45:00,347
05/30/2018 08:50:00,310
05/30/2018 08:55:00,276
05/30/2018 09:00:00,245
05/30/2018 09:05:00,271
05/30/2018 09:10:00,251
05/30/2018 09:15:00,293
05/30/2018 09:20:00,280
05/30/2018 09:25:00,290
05/30/2018 09:30:00,277
05/30/2018 09:35:00,280
05/30/2018 09:40:00,331
05/30/2018 09:45:00,330
05/30/2018 09:50:00,302
05/30/2018 09:55:00,256
05/30/2018 10:00:00,290
05/30/2018 10:05:00,288
05/30/2018 10:10:00,293
05/30/2018 10:15:00,301
05/30/2018 10:20:00,300
05/30/2018 10:25:00,284
05/30/2018 10:30:00,300
05/30/2018 10:35:00,285
05/30/2018 10:40:00,320
05/30/2018 10:45:00,339
05/30/2018 10:50:00,319
05/30/2018 10:55:00,330
05/30/2018 11:00:00,315
05/30/2018 11:05:00,327
05/30/2018 11:10:00,351
05/30/2018 11:15:00,336
05/30/2018 11:20:00,358
05/30/2018 11:25:00,364
05/30/2018 11:30:00,352
05/30/2018 11:35:00,368
05/30/2018 11:40:00,375
05/30/2018 11:45:00,412
05/30/2018 11:50:00,388
05/30/2018 11:55:00,381
05/30/2018 12:00:00,371
05/30/2018 12:05:00,399
05/30/2018 12:10:00,412
05/30/2018 12:15:00,451
05/30/2018 12:20:00,373
05/30/2018 12:25:00,393
05/30/2018 12:30:00,404
05/30/2018 12:35:00,397
05/30/2018 12:40:00,408
05/30/2018 12:45:00,442
05/30/2018 12:50:00,382
05/30/2018 12:55:00,457
05/30/2018 13:00:00,424
05/30/2018 13:05:00,428
05/30/2018 13:10:00,415
05/30/2018 13:15:00,431
05/30/2018 13:20:00,415
05/30/2018 13:25:00,438
05/30/2018 13:30:00,449
05/30/2018 13:35:00,434
05/30/2018 13:40:00,475
05/30/2018 13:45:00,451
05/30/2018 13:50:00,462
05/30/2018 13:55:00,448
05/30/2018 14:00:00,462
05/30/2018 14:05:00,462
05/30/2018 14:10:00,495
05/30/2018 14:15:00,528
05/30/2018 14:20:00,518
05/30/2018 14:25:00,542
05/30/2018 14:30:00,527
05/30/2018 14:35:00,508
05/30/2018 14:40:00,628
05/30/2018 14:45:00,611
05/30/2018 14:50:00,617
05/30/2018 14:55:00,556
05/30/2018 15:00:00,580
05/30/2018 15:05:00,528
05/30/2018 15:10:00,552
05/30/2018 15:15:00,598
05/30/2018 15:20:00,594
05/30/2018 15:25:00,580
05/30/2018 15:30:00,592
05/30/2018 15:35:00,622
05/30/2018 15:40:00,597
05/30/2018 15:45:00,570
05/30/2018 15:50:00,576
05/30/2018 15:55:00,573
05/30/2018 16:00:00,564
05/30/2018 16:05:00,631
05/30/2018 16:10:00,616
05/30/2018 16:15:00,599
05/30/2018 16:20:00,602
05/30/2018 16:25:00,568
05/30/2018 16:30:00,585
05/30/2018 16:35:00,557
05/30/2018 16:40:00,562
05/30/2018 16:45:00,531
05/30/2018 16:50:00,594
05/30/2018 16:55:00,549
05/30/2018 17:00:00,599
05/30/2018 17:05:00,635
05/30/2018 17:10:00,618
05/30/2018 17:15:00,629
05/30/2018 17:20:00,618
05/30/2018 17:25:00,601
05/30/2018 17:30:00,564
05/30/2018 17:35:00,539
05/30/2018 17:40:00,544
05/30/2018 17:45:00,584
05/30/2018 17:50:00,642
05/30/2018 17:55:00,612
05/30/2018 18:00:00,611
05/30/2018 18:05:00,594
05/30/2018 18:10:00,577
05/30/2018 18:15:00,551
05/30/2018 18:20:00,570
05/30/2018 18:25:00,544
05/30/2018 18:30:00,439
05/30/2018 18:35:00,504
05/30/2018 18:40:00,438
05/30/2018 18:45:00,411
05/30/2018 18:50:00,452
05/30/2018 18:55:00,441
05/30/2018 19:00:00,485
05/30/2018 19:05:00,398
05/30/2018 19:10:00,455
05/30/2018 19:15:00,437
05/30/2018 19:20:00,435
05/30/2018 19:25:00,373
05/30/2018 19:30:00,368
05/30/2018 19:35:00,369
05/30/2018 19:40:00,395
05/30/2018 19:45:00,340
05/30/2018 19:50:00,352
05/30/2018 19:55:00,312
05/30/2018 20:00:00,344
05/30/2018 20:05:00,370
05/30/2018 20:10:00,358
05/30/2018 20:15:00,386
05/30/2018 20:20:00,368
05/30/2018 20:25:00,379
05/30/2018 20:30:00,345
05/30/2018 20:35:00,354
05/30/2018 20:40:00,331
05/30/2018 20:45:00,344
05/30/2018 20:50:00,356
05/30/2018 20:55:00,317
05/30/2018 21:00:00,333
05/30/2018 21:05:00,334
05/30/2018 21:10:00,322
05/30/2018 21:15:00,313
05/30/2018 21:20:00,317
05/30/2018 21:25:00,280
05/30/2018 21:30:00,287
05/30/2018 21:35:00,303
05/30/2018 21:40:00,277
05/30/2018 21:45:00,245
05/30/2018 21:50:00,207
05/30/2018 21:55:00,227
05/30/2018 22:00:00,248
05/30/2018 22:05:00,219
05/30/2018 22:10:00,248
05/30/2018 22:15:00,238
05/30/2018 22:20:00,218
05/30/2018 22:25:00,215
05/30/2018 22:30:00,189
05/30/2018 22:35:00,199
05/30/2018 22:40:00,149
05/30/2018 22:45:00,158
05/30/2018 22:50:00,163
05/30/2018 22:55:00,122
05/30/2018 23:00:00,120
05/30/2018 23:05:00,143
05/30/2018 23:10:00,142
05/30/2018 23:15:00,141
05/30/2018 23:20:00,132
05/30/2018 23:25:00,125
05/30/2018 23:30:00,99
05/30/2018 23:35:00,112
05/30/2018 23:40:00,110
05/30/2018 23:45:00,106
05/30/2018 23:50:00,93
05/30/2018 23:55:00,101
05/31/2018 00:00:00,77
05/31/2018 00:05:00,47
05/31/2018 00:10:00,150
05/31/2018 00:15:00,56
05/31/2018 00:20:00,53
05/31/2018 00:25:00,93
05/31/2018 00:30:00,85
05/31/2018 00:35:00,89
05/31/2018 00:40:00,67
05/31/2018 00:45:00,47
05/31/2018 00:50:00,55
05/31/2018 00:55:00,72
05/31/2018 01:00:00,45
05/31/2018 01:05:00,60
05/31/2018 01:10:00,58
05/31/2018 01:15:00,44
05/31/2018 01:20:00,56
05/31/2018 01:25:00,36
05/31/2018 01:30:00,41
05/31/2018 01:35:00,34
05/31/2018 01:40:00,43
05/31/2018 01:45:00,26
05/31/2018 01:50:00,49
05/31/2018 01:55:00,36
05/31/2018 02:00:00,31
05/31/2018 02:05:00,31
05/31/2018 02:10:00,30
05/31/2018 02:15:00,44
05/31/2018 02:20:00,26
05/31/2018 02:25:00,29
05/31/2018 02:30:00,27
05/31/2018 02:35:00,30
05/31/2018 02:40:00,17
05/31/2018 02:45:00,22
05/31/2018 02:50:00,34
05/31/2018 02:55:00,24
05/31/2018 03:00:00,26
05/31/2018 03:05:00,28
05/31/2018 03:10:00,13
05/31/2018 03:15:00,11
05/31/2018 03:20:00,13
05/31/2018 03:25:00,11
05/31/2018 03:30:00,16
05/31/2018 03:35:00,14
05/31/2018 03:40:00,20
05/31/2018 03:45:00,20
05/31/2018 03:50:00,16
05/31/2018 03:55:00,19
05/31/2018 04:00:00,16
05/31/2018 04:05:00,20
05/31/2018 04:10:00,11
05/31/2018 04:15:00,18
05/31/2018 04:20:00,16
05/31/2018 04:25:00,23
05/31/2018 04:30:00,20
05/31/2018 04:35:00,25
05/31/2018 04:40:00,37
05/31/2018 04:45:00,30
05/31/2018 04:50:00,27
05/31/2018 04:55:00,37
05/31/2018 05:00:00,25
05/31/2018 05:05:00,30
05/31/2018 05:10:00,37
05/31/2018 05:15:00,48
05/31/2018 05:20:00,48
05/31/2018 05:25:00,55
05/31/2018 05:30:00,48
05/31/2018 05:35:00,66
05/31/2018 05:40:00,64
05/31/2018 05:45:00,96
05/31/2018 05:50:00,95
05/31/2018 05:55:00,88
05/31/2018 06:00:00,92
05/31/2018 06:05:00,106
05/31/2018 06:10:00,99
05/31/2018 06:15:00,116
05/31/2018 06:20:00,103
05/31/2018 06:25:00,111
05/31/2018 06:30:00,141
05/31/2018 06:35:00,142
05/31/2018 06:40:00,213
05/31/2018 06:45:00,208
05/31/2018 06:50:00,182
05/31/2018 06:55:00,180
05/31/2018 07:00:00,187
05/31/2018 07:05:00,215
05/31/2018 07:10:00,239
05/31/2018 07:15:00,250
05/31/2018 07:20:00,230
05/31/2018 07:25:00,235
05/31/2018 07:30:00,273
05/31/2018 07:35:00,272
05/31/2018 07:40:00,327
05/31/2018 07:45:00,353
05/31/2018 07:50:00,332
05/31/2018 07:55:00,295
05/31/2018 08:00:00,269
05/31/2018 08:05:00,240
05/31/2018 08:10:00,296
05/31/2018 08:15:00,309
05/31/2018 08:20:00,257
05/31/2018 08:25:00,270
05/31/2018 08:30:00,293
05/31/2018 08:35:00,284
05/31/2018 08:40:00,326
05/31/2018 08:45:00,306
05/31/2018 08:50:00,304
05/31/2018 08:55:00,339
05/31/2018 09:00:00,269
05/31/2018 09:05:00,284
05/31/2018 09:10:00,277
05/31/2018 09:15:00,273
05/31/2018 09:20:00,274
05/31/2018 09:25:00,283
05/31/2018 09:30:00,312
05/31/2018 09:35:00,273
05/31/2018 09:40:00,292
05/31/2018 09:45:00,318
05/31/2018 09:50:00,321
05/31/2018 09:55:00,305
05/31/2018 10:00:00,282
05/31/2018 10:05:00,274
05/31/2018 10:10:00,316
05/31/2018 10:15:00,322
05/31/2018 10:20:00,305
05/31/2018 10:25:00,315
05/31/2018 10:30:00,299
05/31/2018 10:35:00,298
05/31/2018 10:40:00,304
05/31/2018 10:45:00,331
05/31/2018 10:50:00,352
05/31/2018 10:55:00,321
05/31/2018 11:00:00,324
05/31/2018 11:05:00,340
05/31/2018 11:10:00,332
05/31/2018 11:15:00,332
05/31/2018 11:20:00,344
05/31/2018 11:25:00,343
05/31/2018 11:30:00,375
05/31/2018 11:35:00,338
05/31/2018 11:40:00,360
05/31/2018 11:45:00,394
05/31/2018 11:50:00,351
05/31/2018 11:55:00,380
05/31/2018 12:00:00,365
05/31/2018 12:05:00,393
05/31/2018 12:10:00,417
05/31/2018 12:15:00,415
05/31/2018 12:20:00,391
05/31/2018 12:25:00,423
05/31/2018 12:30:00,414
05/31/2018 12:35:00,411
05/31/2018 12:40:00,415
05/31/2018 12:45:00,399
05/31/2018 12:50:00,436
05/31/2018 12:55:00,406
05/31/2018 13:00:00,457
05/31/2018 13:05:00,452
05/31/2018 13:10:00,426
05/31/2018 13:15:00,467
05/31/2018 13:20:00,475
05/31/2018 13:25:00,437
05/31/2018 13:30:00,429
05/31/2018 13:35:00,494
05/31/2018 13:40:00,481
05/31/2018 13:45:00,550
05/31/2018 13:50:00,524
05/31/2018 13:55:00,471
05/31/2018 14:00:00,512
05/31/2018 14:05:00,497
05/31/2018 14:10:00,523
05/31/2018 14:15:00,583
05/31/2018 14:20:00,542
05/31/2018 14:25:00,537
05/31/2018 14:30:00,563
05/31/2018 14:35:00,533
05/31/2018 14:40:00,532
05/31/2018 14:45:00,520
05/31/2018 14:50:00,534
05/31/2018 14:55:00,570
05/31/2018 15:00:00,579
05/31/2018 15:05:00,565
05/31/2018 15:10:00,583
05/31/2018 15:15:00,605
05/31/2018 15:20:00,580
05/31/2018 15:25:00,572
05/31/2018 15:30:00,591
05/31/2018 15:35:00,510
05/31/2018 15:40:00,550
05/31/2018 15:45:00,532
05/31/2018 15:50:00,522
05/31/2018 15:55:00,488
05/31/2018 16:00:00,511
05/31/2018 16:05:00,483
05/31/2018 16:10:00,551
05/31/2018 16:15:00,527
05/31/2018 16:20:00,541
05/31/2018 16:25:00,489
05/31/2018 16:30:00,471
05/31/2018 16:35:00,554
05/31/2018 16:40:00,626
05/31/2018 16:45:00,618
05/31/2018 16:50:00,540
05/31/2018 16:55:00,479
05/31/2018 17:00:00,524
05/31/2018 17:05:00,558
05/31/2018 17:10:00,550
05/31/2018 17:15:00,580
05/31/2018 17:20:00,570
05/31/2018 17:25:00,412
05/31/2018 17:30:00,266
05/31/2018 17:35:00,487
05/31/2018 17:40:00,532
05/31/2018 17:45:00,504
05/31/2018 17:50:00,545
05/31/2018 17:55:00,552
05/31/2018 18:00:00,544
05/31/2018 18:05:00,567
05/31/2018 18:10:00,567
05/31/2018 18:15:00,601
05/31/2018 18:20:00,574
05/31/2018 18:25:00,497
05/31/2018 18:30:00,481
05/31/2018 18:35:00,439
05/31/2018 18:40:00,508
05/31/2018 18:45:00,470
05/31/2018 18:50:00,409
05/31/2018 18:55:00,422
05/31/2018 19:00:00,378
05/31/2018 19:05:00,416
05/31/2018 19:10:00,403
05/31/2018 19:15:00,422
05/31/2018 19:20:00,415
05/31/2018 19:25:00,390
05/31/2018 19:30:00,373
05/31/2018 19:35:00,407
05/31/2018 19:40:00,375
05/31/2018 19:45:00,365
05/31/2018 19:50:00,355
05/31/2018 19:55:00,380
05/31/2018 20:00:00,385
05/31/2018 20:05:00,346
05/31/2018 20:10:00,379
05/31/2018 20:15:00,354
05/31/2018 20:20:00,307
05/31/2018 20:25:00,289
05/31/2018 20:30:00,311
05/31/2018 20:35:00,339
05/31/2018 20:40:00,349
05/31/2018 20:45:00,338
05/31/2018 20:50:00,344
05/31/2018 20:55:00,356
05/31/2018 21:00:00,362
05/31/2018 21:05:00,392
05/31/2018 21:10:00,381
05/31/2018 21:15:00,367
05/31/2018 21:20:00,367
05/31/2018 21:25:00,340
05/31/2018 21:30:00,296
05/31/2018 21:35:00,272
05/31/2018 21:40:00,286
05/31/2018 21:45:00,282
05/31/2018 21:50:00,212
05/31/2018 21:55:00,225
05/31/2018 22:00:00,216
05/31/2018 22:05:00,237
05/31/2018 22:10:00,218
05/31/2018 22:15:00,228
05/31/2018 22:20:00,194
05/31/2018 22:25:00,211
05/31/2018 22:30:00,179
05/31/2018 22:35:00,178
05/31/2018 22:40:00,210
05/31/2018 22:45:00,178
05/31/2018 22:50:00,173
05/31/2018 22:55:00,171
05/31/2018 23:00:00,163
05/31/2018 23:05:00,177
05/31/2018 23:10:00,183
05/31/2018 23:15:00,142
05/31/2018 23:20:00,174
05/31/2018 23:25:00,149
05/31/2018 23:30:00,110
05/31/2018 23:35:00,125
05/31/2018 23:40:00,131
05/31/2018 23:45:00,100
05/31/2018 23:50:00,121
05/31/2018 23:55:00,101
06/01/2018 00:00:00,86
06/01/2018 00:05:00,100
06/01/2018 00:10:00,119
06/01/2018 00:15:00,98
06/01/2018 00:20:00,106
06/01/2018 00:25:00,89
06/01/2018 00:30:00,76
06/01/2018 00:35:00,67
06/01/2018 00:40:00,57
06/01/2018 00:45:00,67
06/01/2018 00:50:00,42
06/01/2018 00:55:00,57
06/01/2018 01:00:00,74
06/01/2018 01:05:00,66
06/01/2018 01:10:00,49
06/01/2018 01:15:00,45
06/01/2018 01:20:00,53
06/01/2018 01:25:00,50
06/01/2018 01:30:00,45
06/01/2018 01:35:00,50
06/01/2018 01:40:00,52
06/01/2018 01:45:00,40
06/01/2018 01:50:00,38
06/01/2018 01:55:00,43
06/01/2018 02:00:00,30
06/01/2018 02:05:00,41
06/01/2018 02:10:00,49
06/01/2018 02:15:00,30
06/01/2018 02:20:00,40
06/01/2018 02:25:00,26
06/01/2018 02:30:00,25
06/01/2018 02:35:00,28
06/01/2018 02:40:00,34
06/01/2018 02:45:00,24
06/01/2018 02:50:00,25
06/01/2018 02:55:00,19
06/01/2018 03:00:00,28
06/01/2018 03:05:00,18
06/01/2018 03:10:00,16
06/01/2018 03:15:00,22
06/01/2018 03:20:00,20
06/01/2018 03:25:00,13
06/01/2018 03:30:00,18
06/01/2018 03:35:00,20
06/01/2018 03:40:00,27
06/01/2018 03:45:00,21
06/01/2018 03:50:00,17
06/01/2018 03:55:00,17
06/01/2018 04:00:00,19
06/01/2018 04:05:00,15
06/01/2018 04:10:00,16
06/01/2018 04:15:00,22
06/01/2018 04:20:00,18
06/01/2018 04:25:00,29
06/01/2018 04:30:00,21
06/01/2018 04:35:00,25
06/01/2018 04:40:00,31
06/01/2018 04:45:00,26
06/01/2018 04:50:00,38
06/01/2018 04:55:00,26
06/01/2018 05:00:00,35
06/01/2018 05:05:00,36
06/01/2018 05:10:00,90
06/01/2018 05:15:00,84
06/01/2018 05:20:00,50
06/01/2018 05:25:00,51
06/01/2018 05:30:00,56
06/01/2018 05:35:00,60
06/01/2018 05:40:00,73
06/01/2018 05:45:00,84
06/01/2018 05:50:00,98
06/01/2018 05:55:00,82
06/01/2018 06:00:00,79
06/01/2018 06:05:00,100
06/01/2018 06:10:00,110
06/01/2018 06:15:00,110
06/01/2018 06:20:00,117
06/01/2018 06:25:00,126
06/01/2018 06:30:00,130
06/01/2018 06:35:00,163
06/01/2018 06:40:00,175
06/01/2018 06:45:00,201
06/01/2018 06:50:00,178
06/01/2018 06:55:00,174
06/01/2018 07:00:00,189
06/01/2018 07:05:00,208
06/01/2018 07:10:00,320
06/01/2018 07:15:00,241
06/01/2018 07:20:00,296
06/01/2018 07:25:00,349
06/01/2018 07:30:00,305
06/01/2018 07:35:00,290
06/01/2018 07:40:00,265
06/01/2018 07:45:00,473
06/01/2018 07:50:00,286
06/01/2018 07:55:00,326
06/01/2018 08:00:00,252
06/01/2018 08:05:00,250
06/01/2018 08:10:00,282
06/01/2018 08:15:00,313
06/01/2018 08:20:00,294
06/01/2018 08:25:00,287
06/01/2018 08:30:00,286
06/01/2018 08:35:00,294
06/01/2018 08:40:00,356
06/01/2018 08:45:00,313
06/01/2018 08:50:00,329
06/01/2018 08:55:00,300
06/01/2018 09:00:00,263
06/01/2018 09:05:00,271
06/01/2018 09:10:00,283
06/01/2018 09:15:00,312
06/01/2018 09:20:00,305
06/01/2018 09:25:00,305
06/01/2018 09:30:00,289
06/01/2018 09:35:00,296
06/01/2018 09:40:00,289
06/01/2018 09:45:00,311
06/01/2018 09:50:00,313
06/01/2018 09:55:00,334
06/01/2018 10:00:00,295
06/01/2018 10:05:00,328
06/01/2018 10:10:00,312
06/01/2018 10:15:00,338
06/01/2018 10:20:00,344
06/01/2018 10:25:00,331
06/01/2018 10:30:00,358
06/01/2018 10:35:00,336
06/01/2018 10:40:00,329
06/01/2018 10:45:00,351
06/01/2018 10:50:00,373
06/01/2018 10:55:00,373
06/01/2018 11:00:00,353
06/01/2018 11:05:00,364
06/01/2018 11:10:00,371
06/01/2018 11:15:00,404
06/01/2018 11:20:00,376
06/01/2018 11:25:00,393
06/01/2018 11:30:00,408
06/01/2018 11:35:00,372
06/01/2018 11:40:00,383
06/01/2018 11:45:00,436
06/01/2018 11:50:00,401
06/01/2018 11:55:00,423
06/01/2018 12:00:00,449
06/01/2018 12:05:00,440
06/01/2018 12:10:00,444
06/01/2018 12:15:00,422
06/01/2018 12:20:00,425
06/01/2018 12:25:00,408
06/01/2018 12:30:00,410
06/01/2018 12:35:00,442
06/01/2018 12:40:00,449
06/01/2018 12:45:00,463
06/01/2018 12:50:00,503
06/01/2018 12:55:00,475
06/01/2018 13:00:00,469
06/01/2018 13:05:00,454
06/01/2018 13:10:00,455
06/01/2018 13:15:00,461
06/01/2018 13:20:00,492
06/01/2018 13:25:00,517
